"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 02, 2020","117.47","117.47","117.47","117.47","-","-0.01%"
"Dec 31, 2019","117.48","117.48","117.48","117.44","1.18K","0.00%"
"Dec 30, 2019","117.48","117.48","117.48","117.48","-","0.00%"
"Dec 27, 2019","117.48","117.48","117.48","117.48","-","-0.01%"
"Dec 24, 2019","117.49","117.48","117.49","117.48","-","0.00%"
"Dec 23, 2019","117.49","117.49","117.49","117.47","0.08K","-0.01%"
"Dec 20, 2019","117.50","117.50","117.50","117.50","-","0.00%"
"Dec 19, 2019","117.50","117.50","117.50","117.50","-","-0.01%"
"Dec 18, 2019","117.51","117.50","117.51","117.50","-","0.00%"
"Dec 17, 2019","117.51","117.51","117.51","117.51","-","0.00%"
"Dec 16, 2019","117.51","117.51","117.51","117.51","-","0.00%"
"Dec 13, 2019","117.51","117.51","117.51","117.51","-","-0.01%"
"Dec 12, 2019","117.52","117.52","117.52","117.52","-","0.00%"
"Dec 11, 2019","117.52","117.52","117.55","117.52","4.61K","0.00%"
"Dec 10, 2019","117.52","117.52","117.52","117.52","-","-0.01%"
"Dec 09, 2019","117.53","117.52","117.54","117.50","0.51K","0.01%"
"Dec 06, 2019","117.52","117.52","117.55","117.52","0.01K","-0.01%"
"Dec 05, 2019","117.53","117.53","117.55","117.53","0.04K","0.00%"
"Dec 04, 2019","117.53","117.53","117.53","117.53","-","0.00%"
"Dec 03, 2019","117.53","117.53","117.53","117.50","0.50K","0.00%"
"Dec 02, 2019","117.53","117.53","117.53","117.53","-","0.00%"
"Nov 29, 2019","117.53","117.53","117.53","117.53","-","0.00%"
"Nov 28, 2019","117.53","117.55","117.55","117.53","-","-0.01%"
"Nov 27, 2019","117.54","117.53","117.54","117.53","-","0.01%"
"Nov 26, 2019","117.53","117.53","117.56","117.53","0.74K","0.00%"
"Nov 25, 2019","117.53","117.53","117.53","117.53","-","0.00%"
"Nov 22, 2019","117.53","117.53","117.53","117.53","-","0.00%"
"Nov 21, 2019","117.53","117.53","117.53","117.53","-","-0.01%"
"Nov 20, 2019","117.54","117.55","117.55","117.54","-","-0.01%"
"Nov 19, 2019","117.55","117.55","117.55","117.55","-","0.00%"
"Nov 18, 2019","117.55","117.55","117.55","117.55","-","0.00%"
"Nov 15, 2019","117.55","117.55","117.55","117.55","-","0.00%"
"Nov 14, 2019","117.55","117.55","117.55","117.55","-","-0.01%"
"Nov 13, 2019","117.56","117.56","117.56","117.56","-","0.03%"
"Nov 12, 2019","117.53","117.56","117.56","117.53","3.30K","-0.03%"
"Nov 11, 2019","117.56","117.56","117.56","117.56","-","0.00%"
"Nov 08, 2019","117.56","117.56","117.56","117.56","-","-0.01%"
"Nov 07, 2019","117.57","117.57","117.57","117.55","2.00K","-0.01%"
"Nov 06, 2019","117.58","117.58","117.58","117.58","-","0.00%"
"Nov 05, 2019","117.58","117.58","117.58","117.56","0.13K","0.00%"
"Nov 04, 2019","117.58","117.58","117.61","117.58","1.38K","0.00%"
"Nov 01, 2019","117.58","117.58","117.58","117.58","-","-0.01%"
"Oct 31, 2019","117.59","117.59","117.59","117.59","-","0.00%"
"Oct 30, 2019","117.59","117.59","117.59","117.59","-","0.00%"
"Oct 29, 2019","117.59","117.59","117.59","117.59","-","0.00%"
